Collision,6,0,0,202,"""66666666666666666666"""
Collision,3,0,0,202,"""33333333333333333333"""
Collision,5,0,0,202,"""55555555555555555555"""
Collision,8,0,0,201,"""88888888888888888888"""
Collision,4,0,0,202,"""44444444444444444444"""
Collision,7,0,0,200,"""77777777777777777777"""
Success,5,0,1,1311,"""55555555555555555555"""
Collision,7,0,1,1512,"""77777777777777777777"""
Collision,8,0,1,1513,"""88888888888888888888"""
Collision,6,0,1,1514,"""66666666666666666666"""
Collision,6,0,2,1654,"""66666666666666666666"""
Collision,3,0,1,2257,"""33333333333333333333"""
Collision,8,0,2,2256,"""88888888888888888888"""
Success,4,0,1,2903,"""44444444444444444444"""
Success,6,0,3,3156,"""66666666666666666666"""
Collision,7,0,2,3612,"""77777777777777777777"""
Collision,5,1,0,301,"""55555555555555555555"""
Success,3,0,2,4250,"""33333333333333333333"""
Collision,5,1,1,1239,"""55555555555555555555"""
Collision,7,0,3,4550,"""77777777777777777777"""
Collision,8,0,3,4753,"""88888888888888888888"""
Success,5,1,2,2169,"""55555555555555555555"""
Success,8,0,4,5889,"""88888888888888888888"""
Success,7,0,4,6416,"""77777777777777777777"""
Success,5,2,0,302,"""55555555555555555555"""
Success,8,1,0,402,"""88888888888888888888"""
Success,7,1,0,402,"""77777777777777777777"""
Success,4,1,0,402,"""44444444444444444444"""
Success,3,1,0,405,"""33333333333333333333"""
Success,8,2,0,402,"""88888888888888888888"""
Success,4,2,0,402,"""44444444444444444444"""
Success,5,3,0,301,"""55555555555555555555"""
Success,7,2,0,402,"""77777777777777777777"""
Success,6,1,0,302,"""66666666666666666666"""
Success,8,3,0,404,"""88888888888888888888"""
Success,8,4,0,401,"""88888888888888888888"""
Success,6,2,0,302,"""66666666666666666666"""
Success,5,4,0,302,"""55555555555555555555"""
Success,3,2,0,402,"""33333333333333333333"""
Collision,5,5,0,139,"""55555555555555555555"""
Collision,7,3,0,302,"""77777777777777777777"""
Collision,5,5,1,427,"""55555555555555555555"""
Collision,8,5,0,303,"""88888888888888888888"""
Collision,6,3,0,153,"""66666666666666666666"""
Success,5,5,2,830,"""55555555555555555555"""
Collision,8,5,1,806,"""88888888888888888888"""
Collision,3,3,0,256,"""33333333333333333333"""
Success,6,3,1,1199,"""66666666666666666666"""
Collision,3,3,1,1459,"""33333333333333333333"""
Collision,5,6,0,303,"""55555555555555555555"""
Collision,7,3,1,2435,"""77777777777777777777"""
Success,8,5,2,2706,"""88888888888888888888"""
Success,7,3,2,3362,"""77777777777777777777"""
Success,4,3,0,401,"""44444444444444444444"""
Collision,5,6,1,2040,"""55555555555555555555"""
Collision,3,3,2,3196,"""33333333333333333333"""
Collision,8,6,0,139,"""88888888888888888888"""
Collision,3,3,3,4253,"""33333333333333333333"""
Collision,4,4,0,201,"""44444444444444444444"""
Collision,5,6,2,3714,"""55555555555555555555"""
Collision,4,4,1,818,"""44444444444444444444"""
Collision,8,6,1,1884,"""88888888888888888888"""
Collision,3,3,4,5072,"""33333333333333333333"""
Success,5,6,3,4086,"""55555555555555555555"""
Success,7,4,0,402,"""77777777777777777777"""
Collision,3,3,5,6366,"""33333333333333333333"""
Collision,8,6,2,3209,"""88888888888888888888"""
Collision,4,4,2,2367,"""44444444444444444444"""
Collision,3,3,6,6897,"""33333333333333333333"""
Collision,4,4,3,2845,"""44444444444444444444"""
Collision,6,4,0,196,"""66666666666666666666"""
Success,6,4,1,397,"""66666666666666666666"""
Success,5,7,0,396,"""55555555555555555555"""
Collision,4,4,4,4610,"""44444444444444444444"""
Collision,6,5,0,362,"""66666666666666666666"""
Collision,8,6,3,5505,"""88888888888888888888"""
Success,3,3,7,9392,"""33333333333333333333"""
Collision,8,6,4,6783,"""88888888888888888888"""
Collision,6,5,1,1640,"""66666666666666666666"""
Collision,4,4,5,6673,"""44444444444444444444"""
Collision,8,6,5,7568,"""88888888888888888888"""
Collision,6,5,2,2544,"""66666666666666666666"""
Collision,5,8,0,202,"""55555555555555555555"""
Collision,4,4,6,6993,"""44444444444444444444"""
