Success,3,0,0,441,"""33333333333333333333"""
Success,7,0,0,844,"""77777777777777777777"""
Success,8,0,0,1276,"""88888888888888888888"""
Success,4,0,0,1748,"""44444444444444444444"""
Success,5,0,0,2080,"""55555555555555555555"""
Success,6,0,0,2417,"""66666666666666666666"""
Success,5,1,0,335,"""55555555555555555555"""
Success,6,1,0,336,"""66666666666666666666"""
Success,7,1,0,438,"""77777777777777777777"""
Success,8,1,0,420,"""88888888888888888888"""
Success,3,1,0,688,"""33333333333333333333"""
Success,7,2,0,410,"""77777777777777777777"""
Success,8,2,0,445,"""88888888888888888888"""
Success,5,2,0,340,"""55555555555555555555"""
Success,3,2,0,424,"""33333333333333333333"""
Success,8,3,0,798,"""88888888888888888888"""
Success,5,3,0,307,"""55555555555555555555"""
Success,4,1,0,407,"""44444444444444444444"""
Success,8,4,0,424,"""88888888888888888888"""
Success,4,2,0,679,"""44444444444444444444"""
Success,7,3,0,569,"""77777777777777777777"""
Success,6,2,0,343,"""66666666666666666666"""
Success,4,3,0,720,"""44444444444444444444"""
Success,8,5,0,603,"""88888888888888888888"""
Success,3,3,0,867,"""33333333333333333333"""
Success,7,4,0,1634,"""77777777777777777777"""
Success,4,4,0,727,"""44444444444444444444"""
Success,8,6,0,406,"""88888888888888888888"""
Success,6,3,0,609,"""66666666666666666666"""
Success,7,5,0,425,"""77777777777777777777"""
Success,6,4,0,341,"""66666666666666666666"""
Success,5,4,0,333,"""55555555555555555555"""
Success,8,7,0,406,"""88888888888888888888"""
Success,5,5,0,710,"""55555555555555555555"""
Success,3,4,0,409,"""33333333333333333333"""
Success,6,5,0,319,"""66666666666666666666"""
Success,3,5,0,420,"""33333333333333333333"""
Success,7,6,0,432,"""77777777777777777777"""
Success,8,8,0,418,"""88888888888888888888"""
Success,5,6,0,332,"""55555555555555555555"""
Success,3,6,0,526,"""33333333333333333333"""
Success,8,9,0,1033,"""88888888888888888888"""
Success,4,5,0,426,"""44444444444444444444"""
Success,5,7,0,581,"""55555555555555555555"""
Success,6,6,0,306,"""66666666666666666666"""
Success,7,7,0,447,"""77777777777777777777"""
