Collision,5,0,0,368,"""55555555555555555555"""
Collision,6,0,0,367,"""66666666666666666666"""
Collision,7,0,0,438,"""77777777777777777777"""
Collision,3,0,0,470,"""33333333333333333333"""
Collision,4,0,0,541,"""44444444444444444444"""
Collision,8,0,0,537,"""88888888888888888888"""
Collision,6,0,1,937,"""66666666666666666666"""
Collision,7,0,1,1216,"""77777777777777777777"""
Collision,6,0,2,2162,"""66666666666666666666"""
Collision,5,0,1,2348,"""55555555555555555555"""
Collision,8,0,1,2897,"""88888888888888888888"""
Collision,7,0,2,3165,"""77777777777777777777"""
Collision,5,0,2,3164,"""55555555555555555555"""
Collision,6,0,3,3229,"""66666666666666666666"""
Collision,3,0,1,3341,"""33333333333333333333"""
Collision,4,0,1,3311,"""44444444444444444444"""
Collision,6,0,4,3553,"""66666666666666666666"""
Collision,7,0,3,3690,"""77777777777777777777"""
Collision,8,0,2,3890,"""88888888888888888888"""
Collision,3,0,2,4194,"""33333333333333333333"""
Collision,5,0,3,4394,"""55555555555555555555"""
Collision,6,0,5,4480,"""66666666666666666666"""
Collision,3,0,3,5115,"""33333333333333333333"""
Collision,4,0,2,5085,"""44444444444444444444"""
Collision,8,0,3,5525,"""88888888888888888888"""
Collision,4,0,3,5781,"""44444444444444444444"""
Collision,6,0,6,5988,"""66666666666666666666"""
Collision,7,0,4,6199,"""77777777777777777777"""
Collision,5,0,4,6298,"""55555555555555555555"""
Collision,4,0,4,6469,"""44444444444444444444"""
Collision,3,0,4,6600,"""33333333333333333333"""
Collision,7,0,5,6891,"""77777777777777777777"""
Collision,6,0,7,7155,"""66666666666666666666"""
Collision,5,0,5,7318,"""55555555555555555555"""
Success,7,0,6,7798,"""77777777777777777777"""
Collision,3,0,5,8353,"""33333333333333333333"""
Collision,8,0,4,8344,"""88888888888888888888"""
Collision,4,0,5,8482,"""44444444444444444444"""
Collision,5,0,6,8646,"""55555555555555555555"""
Collision,6,0,8,8735,"""66666666666666666666"""
Collision,6,0,9,9176,"""66666666666666666666"""
Collision,7,1,0,505,"""77777777777777777777"""
Collision,5,0,7,9618,"""55555555555555555555"""
Collision,8,0,5,9815,"""88888888888888888888"""
Collision,3,0,6,9965,"""33333333333333333333"""
Collision,6,0,10,10767,"""66666666666666666666"""
Collision,4,0,6,11169,"""44444444444444444444"""
Collision,7,1,1,2456,"""77777777777777777777"""
Collision,8,0,6,11298,"""88888888888888888888"""
Collision,5,0,8,11425,"""55555555555555555555"""
Collision,8,0,7,11831,"""88888888888888888888"""
Collision,5,0,9,12159,"""55555555555555555555"""
Collision,3,0,7,12262,"""33333333333333333333"""
Success,6,0,11,12618,"""66666666666666666666"""
Collision,8,0,8,13632,"""88888888888888888888"""
Collision,4,0,7,13702,"""44444444444444444444"""
Collision,7,1,2,5075,"""77777777777777777777"""
Collision,6,1,0,330,"""66666666666666666666"""
Collision,5,0,10,14091,"""55555555555555555555"""
Success,3,0,8,14815,"""33333333333333333333"""
Collision,5,0,11,15462,"""55555555555555555555"""
Collision,6,1,1,1824,"""66666666666666666666"""
Collision,8,0,9,15511,"""88888888888888888888"""
Collision,4,0,8,15668,"""44444444444444444444"""
Success,6,1,2,2284,"""66666666666666666666"""
Success,7,1,3,7543,"""77777777777777777777"""
Collision,5,0,12,17249,"""55555555555555555555"""
Collision,6,2,0,395,"""66666666666666666666"""
Collision,8,0,10,17615,"""88888888888888888888"""
Collision,5,0,13,17975,"""55555555555555555555"""
Collision,4,0,9,18072,"""44444444444444444444"""
Collision,4,0,10,18519,"""44444444444444444444"""
Collision,6,2,1,1694,"""66666666666666666666"""
Collision,7,2,0,497,"""77777777777777777777"""
Collision,3,1,0,422,"""33333333333333333333"""
Collision,5,0,14,19351,"""55555555555555555555"""
Collision,6,2,2,3057,"""66666666666666666666"""
Collision,8,0,11,20047,"""88888888888888888888"""
Collision,7,2,1,2422,"""77777777777777777777"""
Collision,5,0,15,20924,"""55555555555555555555"""
Collision,4,0,11,21184,"""44444444444444444444"""
Collision,3,1,1,3005,"""33333333333333333333"""
Collision,6,2,3,4975,"""66666666666666666666"""
Collision,8,0,12,22326,"""88888888888888888888"""
Collision,3,1,2,3576,"""33333333333333333333"""
Collision,6,2,4,5544,"""66666666666666666666"""
Collision,5,0,16,22593,"""55555555555555555555"""
Collision,4,0,12,22765,"""44444444444444444444"""
Collision,7,2,2,4700,"""77777777777777777777"""
Collision,6,2,5,6536,"""66666666666666666666"""
Collision,3,1,3,4770,"""33333333333333333333"""
Collision,8,0,13,24200,"""88888888888888888888"""
Collision,5,0,17,24442,"""55555555555555555555"""
Collision,6,2,6,7856,"""66666666666666666666"""
Collision,3,1,4,6088,"""33333333333333333333"""
Collision,8,0,14,25206,"""88888888888888888888"""
Collision,7,2,3,7018,"""77777777777777777777"""
Collision,4,0,13,25444,"""44444444444444444444"""
Success,6,2,7,8754,"""66666666666666666666"""
Success,5,0,18,25999,"""55555555555555555555"""
Collision,3,1,5,7720,"""33333333333333333333"""
Collision,7,2,4,8317,"""77777777777777777777"""
Collision,6,3,0,319,"""66666666666666666666"""
Collision,3,1,6,8508,"""33333333333333333333"""
Collision,5,1,0,367,"""55555555555555555555"""
Collision,8,0,15,27391,"""88888888888888888888"""
Collision,6,3,1,1056,"""66666666666666666666"""
Collision,4,0,14,27987,"""44444444444444444444"""
Collision,7,2,5,9824,"""77777777777777777777"""
Collision,5,1,1,1343,"""55555555555555555555"""
Collision,8,0,16,28552,"""88888888888888888888"""
